,Children,Age,Income,Marital,Gender,Churn,Tenure,MonthlyCharge
428,8,25,43586.8,Never Married,Female,No,18.46162568,152.479779
429,4,48,13148.09,Separated,Female,No,16.52138638,105.010962
430,4,86,11612.88,Widowed,Male,No,13.83290937,114.965789
431,0,53,71215.87,Never Married,Female,Yes,5.02568958,184.978458
432,2,88,18113.33,Never Married,Female,No,2.644787483,134.950905
433,1,40,18895.18,Widowed,Female,Yes,2.522962069,182.490006
434,1,23,48852.54,Divorced,Male,Yes,3.508974199,192.470522
435,3,63,6574.36,Married,Male,Yes,11.50651216,149.962093
436,2,28,10342.14,Widowed,Male,No,10.96319721,95.019486
437,1,26,23028.48,Separated,Female,Yes,5.505247606,245.174977
438,2,22,31843.16,Never Married,Male,No,14.16961729,169.944668
439,2,43,31920.88,Married,Male,No,10.27782059,207.49737
440,6,70,54961.9,Widowed,Male,Yes,3.364993591,245.145743
441,2,48,119964.79,Never Married,Female,No,9.307770559,127.478341
442,1,29,21897.41,Never Married,Female,Yes,1.171557288,182.467607
443,4,61,72129.01,Widowed,Female,Yes,7.262579715,267.642733
444,1,73,16368.02,Widowed,Female,No,17.06899012,104.992311
445,2,27,59147.78,Divorced,Male,Yes,10.8600084,164.978458
446,1,56,65900.37,Widowed,Female,Yes,16.48065356,240.114868
447,6,19,69369.36,Divorced,Male,No,10.85041661,124.960655
448,1,56,23382.74,Never Married,Male,Yes,4.85576672,127.442069
449,2,83,25886.2,Widowed,Female,No,1.715329149,169.992756
450,3,84,99519.26,Married,Female,No,21.71097206,169.992756
451,0,62,93039.69,Widowed,Male,No,3.470685398,179.979358
452,0,67,37852.37,Divorced,Male,No,1.914386255,134.950905
453,1,21,54727.46,Never Married,Female,No,9.16272705,192.440432
454,2,31,47944.46,Never Married,Male,No,7.457173484,172.440432
455,2,25,18402.27,Divorced,Female,Yes,4.991605214,212.669463
456,0,60,43631.75,Never Married,Female,Yes,10.5903229,175.133074
457,6,84,31392.97,Separated,Female,No,14.68216127,159.965008
458,1,36,10466.23,Separated,Female,No,5.440398012,112.484375
459,0,87,20197.89,Divorced,Female,No,11.92300936,179.965581
460,2,80,99482.26,Separated,Female,Yes,9.461939857,252.62403
461,0,34,48005.75,Divorced,Female,No,13.90000955,95.005709
462,4,39,50666.54,Widowed,Male,Yes,13.99579075,240.114868
463,8,42,6117.38,Separated,Male,No,13.44056701,105.010962
464,4,36,7953.27,Married,Male,No,3.179043613,182.45383
465,0,18,101000.3,Never Married,Male,Yes,14.58066686,149.944668
466,0,66,10882.02,Divorced,Female,No,17.24908083,144.960655
467,3,20,69156.25,Separated,Female,Yes,2.760467902,187.609354
468,0,73,19563.77,Married,Female,No,20.04140358,129.962093
469,0,83,27113.0,Divorced,Male,No,8.001673351,129.976324
470,2,67,156740.67,Married,Male,Yes,1.092219692,192.440432
471,2,62,23165.82,Married,Male,Yes,14.68600159,172.44408
472,2,34,13378.22,Never Married,Male,No,4.135515169,117.485813
473,2,28,5337.97,Divorced,Female,No,9.086633107,159.965008
474,2,26,72490.86,Married,Female,Yes,9.493585403,167.484705
475,2,82,12476.24,Widowed,Female,Yes,5.372758028,129.962093
476,1,59,64584.13,Divorced,Male,No,13.82188875,139.981577
477,6,46,32885.95,Divorced,Male,No,2.598489694,124.97808
478,1,44,80862.03,Widowed,Male,Yes,12.9401487,255.137219
479,4,56,49800.1,Never Married,Male,No,4.957713222,230.105118
480,10,32,6958.83,Never Married,Male,No,28.79864005,182.460772
481,2,50,19133.76,Divorced,Male,Yes,7.176411327,255.155493
482,7,53,23413.1,Widowed,Male,No,5.709925704,172.457857
483,1,84,11957.82,Widowed,Male,No,3.956375328,137.483594
484,5,33,31250.41,Married,Male,Yes,1.033067819,167.456419
485,3,29,9487.91,Separated,Female,No,2.206152519,127.495766
486,7,87,13533.47,Married,Female,Yes,3.820262172,287.642733
487,3,34,46533.08,Separated,Female,Yes,2.640977982,167.456419
488,3,34,47946.16,Separated,Female,No,5.622660986,164.988941
489,1,28,14393.72,Separated,Male,Yes,1.634394387,242.632554
490,2,68,4102.64,Separated,Male,Yes,2.012075635,130.006414
491,0,26,11249.18,Divorced,Male,Yes,10.06913982,257.63748
492,0,61,18684.74,Divorced,Male,No,6.935335786,129.977753
493,4,79,75276.52,Divorced,Male,No,15.56741347,232.622804
494,1,49,78129.73,Separated,Female,No,12.75071284,182.467607
495,3,85,97761.18,Married,Female,Yes,8.573785357,220.132293
496,0,25,20789.86,Married,Male,Yes,13.86188691,252.637807
497,0,19,34038.71,Divorced,Male,Yes,10.77929667,142.452604
498,0,28,16051.94,Separated,Female,No,16.88097916,94.972827
499,0,86,24266.04,Separated,Male,Yes,16.92163398,210.105118
500,0,54,28712.86,Widowed,Female,No,11.91663193,92.455141
501,2,28,18966.81,Separated,Male,Yes,2.81822785,194.969934
502,2,25,67530.44,Divorced,Male,No,5.100566529,129.977753
503,4,81,38866.92,Separated,Female,Yes,4.806882153,242.628057
504,2,89,44314.39,Widowed,Male,Yes,5.658327457,197.48762
505,0,62,26929.55,Separated,Female,Yes,2.649525158,242.610632
506,1,31,50643.95,Divorced,Female,No,18.76976086,139.934918
507,3,48,4803.58,Widowed,Female,No,13.04542381,112.455141
508,1,22,21278.71,Never Married,Male,Yes,1.534192133,182.490006
509,0,22,16874.68,Divorced,Female,No,9.039309605,149.988989
510,2,20,20314.7,Widowed,Female,No,10.15330548,107.495766
511,1,58,146494.7,Separated,Male,No,8.792119046,92.455141
512,0,81,28908.4,Separated,Male,Yes,1.542556879,225.145743
513,0,26,159315.5,Divorced,Female,Yes,13.65776694,232.62403
514,0,89,47370.85,Widowed,Male,Yes,5.165404738,207.638588
515,1,59,59158.79,Divorced,Male,Yes,13.17859958,175.133074
516,0,75,39802.79,Separated,Male,Yes,1.557206083,242.628057
517,5,35,50195.66,Separated,Female,No,7.226076469,184.964681
518,1,28,52946.65,Never Married,Male,No,20.91720893,182.443347
519,3,48,7681.82,Never Married,Female,Yes,7.228526307,117.485813
520,1,29,17876.13,Divorced,Male,No,20.43854626,139.99789
521,0,62,21795.58,Married,Female,Yes,2.915827364,149.937833
522,1,43,5192.16,Married,Female,No,9.709171662,157.469817
523,0,66,60897.92,Separated,Female,No,1.939549257,152.510442
524,3,56,35939.37,Separated,Male,Yes,1.502124145,139.99789
525,0,73,24091.33,Separated,Male,Yes,1.906368477,139.951231
526,4,21,41209.8,Married,Male,Yes,15.60605339,117.439154
527,1,48,26695.46,Separated,Male,Yes,2.084396413,235.137219
528,0,82,14185.42,Widowed,Male,No,1.781895205,149.977753
529,0,22,12765.41,Widowed,Male,Yes,2.050742411,149.991327
530,3,34,11386.53,Divorced,Male,No,2.447649309,149.97755
531,2,56,56131.21,Never Married,Male,No,10.81997919,172.456745
532,2,25,50560.17,Divorced,Male,Yes,8.650238791,137.439154
533,0,44,24202.12,Divorced,Nonbinary,No,8.878536605,197.494455
534,1,59,1668.97,Separated,Male,No,2.359067126,204.961033
535,0,63,36973.83,Never Married,Female,No,6.811759674,162.482694
536,1,76,17218.09,Separated,Female,Yes,5.207179461,159.964152
537,4,41,34228.9,Married,Female,No,9.450195459,169.974105
538,4,25,31159.95,Married,Female,No,10.6312597,129.959755
539,1,40,21654.51,Separated,Female,No,3.564836875,119.989722
540,0,77,36121.33,Separated,Male,No,1.815836226,179.947583
541,4,20,76136.04,Divorced,Male,No,8.932053699,167.456419
542,0,53,20957.58,Divorced,Male,Yes,7.349620762,240.114868
543,0,36,33559.74,Separated,Male,Yes,14.71424943,194.976769
544,0,86,30142.44,Separated,Female,Yes,7.073151031,245.146969
545,1,59,21663.69,Never Married,Male,No,1.597765127,139.987503
546,3,26,12924.08,Married,Male,Yes,8.054118994,197.483972
547,3,61,67021.35,Separated,Male,No,14.96135055,190.173699
548,3,27,31006.39,Never Married,Female,Yes,22.76986341,197.470195
549,2,53,28580.25,Divorced,Female,Yes,2.519975147,149.974105
550,1,32,23706.94,Separated,Male,Yes,5.915247686,204.979684
551,0,60,49693.17,Never Married,Male,No,7.793733508,152.502178
552,3,25,77622.97,Never Married,Male,Yes,20.44846104,225.131966
553,3,52,86411.28,Divorced,Female,Yes,10.40161068,202.636202
554,10,32,46353.07,Separated,Female,No,11.40192641,127.460067
555,1,88,62359.81,Never Married,Female,No,7.604093453,162.482694
556,0,59,19942.74,Widowed,Female,No,12.85397739,104.962874
557,1,54,51203.14,Widowed,Female,Yes,1.410971237,169.937833
558,3,83,10818.08,Widowed,Male,Yes,8.874920206,159.934918
559,0,88,33165.9,Never Married,Male,No,6.013261132,217.470195
560,1,68,25819.56,Never Married,Female,Yes,9.306233406,245.146969
561,0,38,21806.2,Separated,Male,Yes,4.902104964,177.48762
562,3,23,28082.45,Divorced,Female,Yes,1.894776657,162.465269
563,3,55,69662.99,Widowed,Male,No,5.204111135,147.456419
564,1,43,54674.22,Separated,Male,No,1.375013189,134.950905
565,4,61,16706.02,Divorced,Male,No,1.387575524,127.442069
566,0,38,31980.81,Separated,Female,No,2.685677496,184.978458
567,4,28,41955.27,Never Married,Female,No,5.511437756,137.468388
568,0,84,57107.43,Separated,Female,Yes,16.58244758,182.443347
569,0,22,6769.7,Separated,Female,Yes,14.17620441,172.487091
570,1,34,65191.79,Separated,Male,No,10.81527088,162.500692
571,0,28,35947.74,Divorced,Male,No,20.01892414,137.439154
572,6,83,23022.97,Never Married,Male,Yes,6.956508263,220.114868
573,0,86,33529.19,Married,Male,Yes,8.274610767,159.994242
574,3,79,73378.99,Widowed,Male,Yes,6.786723844,159.964152
575,1,56,3504.7,Married,Male,Yes,3.605888824,275.133571
576,0,47,20125.41,Widowed,Female,No,10.19243185,194.958118
577,1,84,25807.14,Divorced,Female,No,3.998433243,124.97808
578,8,35,21801.03,Never Married,Male,No,4.964368923,92.455141
579,4,26,15518.51,Never Married,Male,No,5.884557067,229.993134
580,0,41,10299.94,Never Married,Female,No,1.084656113,147.478341
581,2,50,30944.95,Divorced,Female,Yes,7.21126107,179.947583
582,1,34,80906.28,Married,Male,No,2.140387928,175.006206
583,1,22,39281.35,Married,Male,No,7.931439645,204.963371
584,0,55,14536.31,Separated,Male,No,14.08939653,210.12704
585,6,80,43044.31,Divorced,Male,No,9.232644617,184.967019
586,1,85,19373.31,Widowed,Female,Yes,6.951491551,200.118516
587,0,58,46426.0,Never Married,Female,No,3.137169138,114.965789
588,4,37,24903.99,Widowed,Female,Yes,11.85998919,134.980139
589,3,71,82554.24,Separated,Female,No,3.113737885,92.488023
590,0,63,48163.8,Divorced,Male,No,4.985175451,137.483594
591,0,47,25331.3,Never Married,Female,Yes,11.41238102,137.483594
592,2,80,25898.52,Married,Male,Yes,15.37990405,207.638588
593,3,26,2374.22,Married,Female,No,3.775528995,114.972827
594,3,28,88915.15,Married,Female,Yes,5.30268427,207.609354
595,4,38,21168.49,Married,Male,Yes,2.843930975,134.950905
596,2,79,74026.91,Widowed,Female,Yes,13.70230727,240.114868
597,2,48,21064.75,Separated,Male,No,4.768869377,149.959755
598,2,80,42659.99,Never Married,Male,No,14.57312339,134.950905
599,4,66,15253.93,Married,Female,No,17.28022598,204.963371
600,9,26,29353.41,Married,Female,No,16.1217624,149.977753
601,1,56,35089.38,Divorced,Female,Yes,2.437089876,139.934918
602,4,69,75443.13,Separated,Female,No,5.822867455,197.628838
603,0,73,55081.63,Married,Female,No,16.18199957,152.479779
604,0,55,16581.74,Married,Female,No,14.46037646,139.95684
605,2,32,29361.24,Married,Female,Yes,1.504124801,229.993134
606,1,71,26164.5,Never Married,Female,No,7.737353244,142.471255
607,2,26,60231.84,Never Married,Male,Yes,4.109952242,159.947583
608,2,71,20191.76,Widowed,Male,Yes,2.566196093,240.114868
609,0,51,44316.41,Never Married,Male,Yes,4.440328327,172.440432
610,1,89,51090.87,Never Married,Male,Yes,12.3848312,169.967067
611,0,58,58324.01,Married,Male,Yes,6.396338897,149.962093
612,2,46,48137.75,Widowed,Female,No,10.03212915,134.950905
613,1,19,19639.83,Widowed,Female,No,2.62036784,159.965008
614,1,18,27259.78,Divorced,Male,Yes,3.795086086,232.637807
615,1,78,86897.5,Separated,Male,No,3.149071183,149.962093
616,0,51,27537.94,Never Married,Female,Yes,3.484000437,184.963371
617,0,65,8690.46,Widowed,Female,Yes,5.770302149,182.490006
618,1,37,29823.06,Widowed,Female,No,2.981008475,159.951231
619,0,38,28790.03,Married,Female,No,9.14991493,147.442069
620,1,84,63725.44,Divorced,Male,Yes,11.38939562,242.632554
621,1,43,14900.46,Divorced,Female,Yes,1.445148407,162.500489
622,2,34,37552.96,Married,Male,No,6.143856241,172.457857
623,2,48,163086.24,Widowed,Male,No,5.981775914,140.00128
624,1,56,15621.76,Widowed,Female,Yes,2.08299524,144.988941
625,0,53,12782.07,Widowed,Female,Yes,7.110141173,150.020764
626,2,55,14331.34,Widowed,Male,Yes,3.041138012,275.133571
627,4,35,25934.55,Separated,Male,No,15.37394197,130.006414
628,0,18,37860.79,Married,Female,No,3.905351198,197.48762
629,0,38,99007.42,Widowed,Female,No,3.838043219,149.984492
630,1,55,49915.86,Never Married,Male,Yes,5.141923371,184.978458
631,2,81,11455.64,Married,Male,Yes,19.17821675,207.609354
632,0,55,22322.51,Never Married,Female,No,12.36979696,139.99789
633,0,64,67019.55,Separated,Female,No,14.28414317,220.132293
634,0,80,61436.18,Never Married,Male,Yes,3.769989038,242.632554
635,1,36,83705.06,Never Married,Male,Yes,9.126959742,154.991856
636,6,42,58187.53,Divorced,Female,No,2.684151079,139.987503
637,4,44,36699.84,Widowed,Male,Yes,24.39432985,245.145743
638,2,24,26942.28,Divorced,Female,Yes,4.676474348,187.609354
639,1,39,15638.87,Never Married,Female,Yes,4.065555679,159.965008
640,3,68,49252.56,Married,Male,Yes,19.95372925,192.440432
641,1,83,8497.8,Separated,Nonbinary,Yes,4.241019424,172.440432
642,2,56,56574.39,Married,Male,No,14.02310297,204.961033
643,4,47,58297.91,Separated,Male,No,1.042140757,222.649979
644,2,59,24940.07,Widowed,Female,Yes,4.483251529,159.951231
645,1,28,18410.16,Married,Female,Yes,2.768037617,159.965008
646,1,81,85742.06,Widowed,Male,No,6.357562637,152.510442
647,2,69,100626.29,Separated,Male,Yes,7.748370205,187.656013
648,1,77,20485.31,Divorced,Male,No,6.90648504,184.978458
649,1,26,24166.24,Widowed,Male,No,11.80191083,127.481989
650,1,47,60415.32,Separated,Male,Yes,20.75499393,220.118516
651,2,50,40667.47,Never Married,Female,No,10.57261422,162.482694
652,1,46,29876.17,Married,Female,Yes,5.260136013,245.146969
653,3,40,22790.72,Separated,Male,Yes,28.38835566,162.465269
654,5,52,67828.98,Never Married,Male,Yes,2.451160296,149.984492
655,1,68,94520.02,Divorced,Female,No,7.243986575,147.478341
656,4,82,172884.11,Separated,Male,No,1.876407503,184.963371
657,1,83,45301.07,Never Married,Male,No,7.29973843,172.47417
658,0,21,13673.66,Married,Female,Yes,11.24483017,200.132293
659,0,43,33731.69,Separated,Male,No,6.735352382,92.455141
660,1,65,47738.37,Separated,Male,Yes,5.991017375,214.966286
661,3,82,26633.0,Separated,Female,No,16.67574291,127.458638
662,0,48,70806.33,Never Married,Female,No,10.28281832,120.003499
663,4,79,73566.21,Never Married,Female,Yes,19.21689293,210.105118
664,1,33,50601.07,Never Married,Male,Yes,11.34954445,142.500692
665,2,37,111380.52,Never Married,Male,No,1.846161288,79.978861
666,1,35,30774.73,Widowed,Female,No,14.86270396,137.468388
667,0,59,12428.24,Never Married,Male,No,2.216583602,134.950905
668,1,44,43677.48,Married,Male,No,16.53708435,104.962874
669,3,74,50806.21,Married,Female,No,3.7013893,102.474625
670,4,31,32796.83,Widowed,Female,Yes,5.261502169,162.482694
671,1,60,43636.68,Never Married,Female,Yes,7.279044337,159.994242
672,3,18,44349.71,Never Married,Female,No,13.80323806,92.455141
673,2,84,37376.03,Married,Male,Yes,15.92219451,255.155493
674,4,68,60317.8,Widowed,Female,Yes,3.525858481,159.983006
675,2,86,72436.33,Never Married,Female,Yes,9.85591776,169.944668
676,0,73,54937.5,Divorced,Female,No,9.75910234,127.511223
677,3,46,4739.77,Separated,Male,No,5.506476096,95.019486
678,1,19,48037.69,Never Married,Male,No,6.999864982,134.980139
679,0,27,37415.85,Married,Male,No,19.50833872,112.455141
680,1,76,114609.0,Never Married,Female,No,7.320050181,92.455141
681,1,56,90059.86,Married,Male,Yes,8.886453729,127.442069
682,2,42,25670.71,Separated,Male,No,17.80378998,129.962093
683,0,76,19288.27,Divorced,Female,No,7.847288476,112.484375
684,7,42,39087.76,Separated,Male,No,10.8040205,212.641455
685,0,32,169580.73,Divorced,Female,Yes,7.798523158,220.161527
686,1,27,16593.59,Married,Female,No,9.586248224,149.937833
687,3,74,18326.88,Separated,Female,Yes,9.428767036,232.641455
688,2,64,168097.1,Widowed,Female,No,8.019086021,192.470522
689,2,30,5850.56,Widowed,Male,Yes,5.78988794,194.966286
690,4,23,16064.99,Widowed,Female,No,23.02862012,114.965789
691,3,44,66365.07,Never Married,Female,No,2.72317525,192.48852
692,0,77,53562.86,Divorced,Female,No,18.92157073,152.479779
693,4,78,28937.89,Married,Male,No,11.90088632,154.961766
694,1,20,62952.13,Never Married,Female,No,28.93788212,124.97808
695,2,53,45777.4,Never Married,Male,Yes,1.570209934,152.44408
696,1,20,6396.98,Separated,Female,Yes,10.85959186,232.641455
697,6,82,26785.51,Never Married,Female,Yes,1.338441957,182.465269
698,0,43,23311.73,Never Married,Female,Yes,2.995498523,242.610632
699,1,38,65056.0,Widowed,Nonbinary,Yes,10.56061324,202.443347
700,10,81,62921.94,Never Married,Female,No,9.84141211,117.487242
701,0,34,120435.58,Divorced,Male,No,16.66441267,184.979684
702,7,36,12145.97,Separated,Male,Yes,12.84120976,240.114868
703,2,38,46111.61,Divorced,Female,Yes,5.759265746,184.967019
704,1,33,81170.43,Married,Female,No,7.979145258,127.458638
705,1,66,18893.5,Never Married,Female,No,19.28424826,184.985293
706,2,78,11583.37,Married,Female,No,13.57977305,277.63748
707,3,80,16852.05,Never Married,Male,Yes,3.520675631,172.457857
708,4,38,68180.35,Never Married,Male,Yes,10.49916723,194.966286
709,7,80,26569.28,Widowed,Female,Yes,1.72479919,174.975543
710,0,48,24034.97,Divorced,Male,Yes,5.567028377,149.937833
711,0,20,19474.37,Never Married,Female,No,11.84987964,112.455141
712,0,18,23775.33,Never Married,Male,No,3.976305626,149.959755
713,1,49,52875.82,Separated,Male,Yes,5.759571228,277.63748
714,4,80,46786.18,Never Married,Male,No,3.613513424,112.484375
715,0,24,68647.24,Married,Female,No,5.156978882,117.439154
716,2,87,84826.6,Divorced,Male,Yes,16.75922789,275.133571
717,0,73,42305.68,Widowed,Male,Yes,13.85187885,147.456419
718,2,76,18301.98,Separated,Female,Yes,9.472450618,204.949594
719,1,80,46647.99,Widowed,Male,No,6.636312277,127.474951
720,0,89,28330.55,Never Married,Female,No,2.904448825,129.962093
721,6,43,11661.07,Never Married,Male,Yes,4.800346852,242.610632
722,0,50,82226.63,Divorced,Female,No,10.35063785,127.442069
723,0,64,8864.63,Married,Female,No,14.71592037,104.964303
724,0,49,96022.76,Separated,Male,Yes,9.758067608,182.443347
725,3,32,52856.4,Widowed,Female,Yes,9.820011726,159.947583
726,0,31,37772.16,Separated,Female,No,8.458573247,157.483594
727,4,44,53135.08,Separated,Female,No,8.508626757,129.948316
728,3,52,38311.94,Divorced,Male,No,11.70347852,139.934918
729,2,66,25100.17,Widowed,Male,Yes,29.8284414,222.649979
730,1,54,9080.2,Separated,Female,No,7.004427474,162.482694
731,0,36,16778.35,Separated,Male,Yes,7.439569893,125.007314
732,0,61,24518.97,Widowed,Female,Yes,21.05353987,204.949594
733,1,27,57938.27,Widowed,Male,No,6.050060777,139.965008
734,4,89,24865.85,Widowed,Female,No,7.599617029,182.465269
735,1,47,16091.65,Separated,Male,No,5.473564746,104.992311
736,2,81,48226.58,Never Married,Male,Yes,4.803306414,220.118516
737,3,79,5694.61,Widowed,Female,Yes,6.051428262,154.991856
738,3,35,15603.09,Married,Male,No,6.503513341,142.452604
739,0,88,46988.4,Separated,Male,Yes,1.650263525,147.442069
740,2,55,88666.42,Married,Male,No,2.282601557,124.97808
741,2,34,65540.61,Separated,Female,No,15.70393958,220.118516
742,2,35,112914.39,Widowed,Female,No,11.56648604,117.439154
743,1,43,18534.37,Separated,Female,No,1.322671871,95.019486
744,2,70,27588.53,Widowed,Male,No,12.11795763,162.482694
745,1,50,3563.55,Divorced,Male,Yes,9.539962975,159.947583
746,1,43,106964.84,Married,Male,No,4.303745101,104.97808
747,9,69,61475.04,Divorced,Male,No,7.607475355,117.483475
748,0,25,59930.95,Separated,Male,Yes,3.736763788,172.484753
749,0,88,38656.75,Widowed,Female,No,22.39935475,169.937833
750,1,69,23806.03,Widowed,Female,No,20.07541432,147.473844
